source,title,author,detail_link
project_gutenberg,The Life of Sir John Falstaff,Robert B. Brough,https://www.gutenberg.org/ebooks/44900
project_gutenberg,"Punch, or the London Charivari, Vol. 147, July 15, 1914",Various,https://www.gutenberg.org/ebooks/23658
project_gutenberg,The Awkward Age,Henry James,https://www.gutenberg.org/ebooks/7433
project_gutenberg,The Works of Max Beerbohm,Sir Max Beerbohm,https://www.gutenberg.org/ebooks/1859
project_gutenberg,The True-Born Englishman: A Satire,Daniel Defoe,https://www.gutenberg.org/ebooks/30159
project_gutenberg,A Sovereign Remedy,Flora Annie Webster Steel,https://www.gutenberg.org/ebooks/39813
project_gutenberg,Underwoods,Robert Louis Stevenson,https://www.gutenberg.org/ebooks/438
project_gutenberg,The Desultory Man,G. P. R. James,https://www.gutenberg.org/ebooks/49718
project_gutenberg,Mal Moulée: A Novel,Ella Wheeler Wilcox,https://www.gutenberg.org/ebooks/40064
project_gutenberg,Look! We Have Come Through!,D. H. Lawrence,https://www.gutenberg.org/ebooks/23394
project_gutenberg,Minor Poems of Michael Drayton,Michael Drayton,https://www.gutenberg.org/ebooks/17873
project_gutenberg,"The Confessions of a Caricaturist, Vol. 1",Harry Furniss,https://www.gutenberg.org/ebooks/29425
project_gutenberg,"The Uncollected Writings of Thomas de Quincey, Vol. 2",Thomas De Quincey,https://www.gutenberg.org/ebooks/20090
project_gutenberg,The Stark Munro Letters,Arthur Conan Doyle,https://www.gutenberg.org/ebooks/290
project_gutenberg,'Twixt Land & Sea: Tales,Joseph Conrad,https://www.gutenberg.org/ebooks/1055
project_gutenberg,Charles Dickens and other Victorians,Arthur Quiller-Couch,https://www.gutenberg.org/ebooks/72466
project_gutenberg,The Secret of Wyvern Towers,T. W. Speight,https://www.gutenberg.org/ebooks/57616
project_gutenberg,Children of the Dear Cotswolds,L. Allen Harker,https://www.gutenberg.org/ebooks/46548
project_gutenberg,Poems by Isaac Rosenberg,Isaac Rosenberg,https://www.gutenberg.org/ebooks/66889
project_gutenberg,"The Black Baronet; or, The Chronicles Of Ballytrain",William Carleton,https://www.gutenberg.org/ebooks/16003
project_gutenberg,Little Novels,Wilkie Collins,https://www.gutenberg.org/ebooks/1630
project_gutenberg,Rodney Stone,Arthur Conan Doyle,https://www.gutenberg.org/ebooks/5148
project_gutenberg,The South Country,Edward Thomas,https://www.gutenberg.org/ebooks/60760
project_gutenberg,"The collected works of William Hazlitt, Vol. 06 (of 12)",William Hazlitt,https://www.gutenberg.org/ebooks/66129
project_gutenberg,A Bed of Roses,Walter Lionel George,https://www.gutenberg.org/ebooks/33538
project_gutenberg,Private Spud Tamson,R. W. Campbell,https://www.gutenberg.org/ebooks/47315
project_gutenberg,Fanny Burney and Her Friends: Select Passages from Her Diary and Other Writings,Fanny Burney,https://www.gutenberg.org/ebooks/57472
project_gutenberg,Mr. Punch on the Continong,,https://www.gutenberg.org/ebooks/45700
project_gutenberg,The Lost Stradivarius,John Meade Falkner,https://www.gutenberg.org/ebooks/14107
project_gutenberg,Stories from Dickens,Charles Dickens and J. Walker McSpadden,https://www.gutenberg.org/ebooks/49125
project_gutenberg,The King of Schnorrers: Grotesques and Fantasies,Israel Zangwill,https://www.gutenberg.org/ebooks/38413
project_gutenberg,Castara,William Habington,https://www.gutenberg.org/ebooks/47462
project_gutenberg,A Learned Dissertation on Dumpling (1726),Henry Carey,https://www.gutenberg.org/ebooks/28105
project_gutenberg,"The Heart of Mid-Lothian, Volume 2",Walter Scott,https://www.gutenberg.org/ebooks/6943
project_gutenberg,English Satires,,https://www.gutenberg.org/ebooks/16126
project_gutenberg,Sparrows: The Story of an Unprotected Girl,Horace W. C. Newte,https://www.gutenberg.org/ebooks/4345
project_gutenberg,The Scratch Pack,Dorothea Conyers,https://www.gutenberg.org/ebooks/53175
project_gutenberg,Peter Jameson: A Modern Romance,Gilbert Frankau,https://www.gutenberg.org/ebooks/59936
project_gutenberg,The Bishop's Secret,Fergus Hume,https://www.gutenberg.org/ebooks/23474
project_gutenberg,Joan and Peter: The story of an education,H. G. Wells,https://www.gutenberg.org/ebooks/61426
project_gutenberg,Old friends and new fancies :  an imaginary sequel to the novels of Jane Austen,Sybil G. Brinton,https://www.gutenberg.org/ebooks/43741
project_gutenberg,Clarissa Harlowe; or the history of a young lady — Volume 4,Samuel Richardson,https://www.gutenberg.org/ebooks/10462
project_gutenberg,"Heartsease; Or, The Brother's Wife",Charlotte M. Yonge,https://www.gutenberg.org/ebooks/2601
project_gutenberg,A Child of the Jago,Arthur Morrison,https://www.gutenberg.org/ebooks/36958
project_gutenberg,The Three Clerks,Anthony Trollope,https://www.gutenberg.org/ebooks/7481
project_gutenberg,Cinderella,Henry W. Hewet,https://www.gutenberg.org/ebooks/10830
project_gutenberg,English Embroidered Bookbindings,Cyril Davenport,https://www.gutenberg.org/ebooks/17585
project_gutenberg,Tarka the otter :  his joyful water-life and death in the country of the two rivers,Henry Williamson,https://www.gutenberg.org/ebooks/75899
project_gutenberg,Nonsense Songs,Edward Lear,https://www.gutenberg.org/ebooks/13647
project_gutenberg,Christina Alberta's father,H. G. Wells,https://www.gutenberg.org/ebooks/69410
project_gutenberg,Du côté de chez Swann (French),Marcel Proust,https://www.gutenberg.org/ebooks/2650
project_gutenberg,Les Misérables,Victor Hugo,https://www.gutenberg.org/ebooks/135
project_gutenberg,Candide,Voltaire,https://www.gutenberg.org/ebooks/19942
project_gutenberg,Les misérables Tome I: Fantine (French),Victor Hugo,https://www.gutenberg.org/ebooks/17489
project_gutenberg,Complete Original Short Stories of Guy De Maupassant,Guy de Maupassant,https://www.gutenberg.org/ebooks/3090
project_gutenberg,Madame Bovary,Gustave Flaubert,https://www.gutenberg.org/ebooks/2413
project_gutenberg,The Phantom of the Opera,Gaston Leroux,https://www.gutenberg.org/ebooks/175
project_gutenberg,"Fables of La Fontaine — a New Edition, with Notes",Jean de La Fontaine,https://www.gutenberg.org/ebooks/7241
project_gutenberg,Notre-Dame de Paris - Tome 1 (French),Victor Hugo,https://www.gutenberg.org/ebooks/70891
project_gutenberg,Notre-Dame de Paris,Victor Hugo,https://www.gutenberg.org/ebooks/2610
project_gutenberg,The Flowers of Evil,Charles Baudelaire,https://www.gutenberg.org/ebooks/36098
project_gutenberg,Swann's Way,Marcel Proust,https://www.gutenberg.org/ebooks/7178
project_gutenberg,Cyrano de Bergerac,Edmond Rostand,https://www.gutenberg.org/ebooks/1254
project_gutenberg,Reflections; or Sentences and Moral Maxims,François duc de La Rochefoucauld,https://www.gutenberg.org/ebooks/9105
project_gutenberg,"Memoirs of the Court of Marie Antoinette, Queen of France, Complete",Mme. Campan,https://www.gutenberg.org/ebooks/3891
project_gutenberg,Les Fleurs du Mal (French),Charles Baudelaire,https://www.gutenberg.org/ebooks/6099
project_gutenberg,The Confessions of Jean Jacques Rousseau — Complete,Jean-Jacques Rousseau,https://www.gutenberg.org/ebooks/3913
project_gutenberg,Gargantua and Pantagruel,François Rabelais,https://www.gutenberg.org/ebooks/1200
project_gutenberg,Madame Bovary (French),Gustave Flaubert,https://www.gutenberg.org/ebooks/14155
project_gutenberg,Carmen,Prosper Mérimée,https://www.gutenberg.org/ebooks/2465
project_gutenberg,The Fairy Tales of Charles Perrault,Charles Perrault,https://www.gutenberg.org/ebooks/29021
project_gutenberg,Trois femmes (French),Pierre Mille,https://www.gutenberg.org/ebooks/70954
project_gutenberg,Le Fantôme de l'Opéra (French),Gaston Leroux,https://www.gutenberg.org/ebooks/62215
project_gutenberg,The Red and the Black: A Chronicle of 1830,Stendhal,https://www.gutenberg.org/ebooks/44747
project_gutenberg,Charmes (French),Paul Valéry,https://www.gutenberg.org/ebooks/71062
project_gutenberg,The Red Lily — Complete,Anatole France,https://www.gutenberg.org/ebooks/3922
project_gutenberg,"Tartuffe; Or, The Hypocrite",Molière,https://www.gutenberg.org/ebooks/28488
project_gutenberg,Laughter: An Essay on the Meaning of the Comic,Henri Bergson,https://www.gutenberg.org/ebooks/4352
project_gutenberg,The Mystery of the Yellow Room,Gaston Leroux,https://www.gutenberg.org/ebooks/1685
project_gutenberg,Voltaire's Philosophical Dictionary,Voltaire,https://www.gutenberg.org/ebooks/18569
project_gutenberg,Toilers of the Sea,Victor Hugo,https://www.gutenberg.org/ebooks/32338
project_gutenberg,Father Goriot,Honoré de Balzac,https://www.gutenberg.org/ebooks/1237
project_gutenberg,Original Short Stories — Volume 04,Guy de Maupassant,https://www.gutenberg.org/ebooks/3080
project_gutenberg,Rise and Fall of Cesar Birotteau,Honoré de Balzac,https://www.gutenberg.org/ebooks/1942
project_gutenberg,"Soeur Thérèse de l'Enfant-Jésus et de la Sainte Face (French)",Saint de Lisieux Thérèse,https://www.gutenberg.org/ebooks/36708
project_gutenberg,The Fables of La Fontaine,Jean de La Fontaine,https://www.gutenberg.org/ebooks/50316
project_gutenberg,"Les liaisons dangereuses (French)",Choderlos de Laclos,https://www.gutenberg.org/ebooks/52006
project_gutenberg,"Les crimes de l'amour (French)",marquis de Sade,https://www.gutenberg.org/ebooks/28718
project_gutenberg,Valkoisella kivellä (Finnish),Anatole France,https://www.gutenberg.org/ebooks/70303
project_gutenberg,The Middle-Class Gentleman,Molière,https://www.gutenberg.org/ebooks/2992
project_gutenberg,Maman Léo (French),Paul Féval,https://www.gutenberg.org/ebooks/19919
project_gutenberg,"The Memoirs of François René Vicomte de Chateaubriand sometime Ambassador to England, Volume 1 (of 6)",vicomte de François-René Chateaubriand,https://www.gutenberg.org/ebooks/54743
project_gutenberg,"The Life of Joan of Arc, Vol. 1 and 2",Anatole France,https://www.gutenberg.org/ebooks/19488
project_gutenberg,Essais de Montaigne (self-édition) - Volume I (French),Michel de Montaigne,https://www.gutenberg.org/ebooks/48529
project_gutenberg,"Encyclopaedia Britannica, 11th Edition, ""French Literature"" to ""Frost, William""",Various,https://www.gutenberg.org/ebooks/37736
project_gutenberg,The Man Who Laughs: A Romance of English History,Victor Hugo,https://www.gutenberg.org/ebooks/12587
project_gutenberg,The Memoirs of Victor Hugo,Victor Hugo,https://www.gutenberg.org/ebooks/2523
project_gutenberg,The Imaginary Invalid,Molière,https://www.gutenberg.org/ebooks/9070
project_gutenberg,"The Works of Guy de Maupassant, Vol. 1",Guy de Maupassant,https://www.gutenberg.org/ebooks/21327
project_gutenberg,Phaedra,Jean Racine,https://www.gutenberg.org/ebooks/1977
project_gutenberg,Le rouge et le noir: chronique du XIXe siècle (French),Stendhal,https://www.gutenberg.org/ebooks/798
project_gutenberg,"Mémoires d'Outre-Tombe, Tome 4 (French)",vicomte de François-René Chateaubriand,https://www.gutenberg.org/ebooks/25575
project_gutenberg,The Well of Saint Clare,Anatole France,https://www.gutenberg.org/ebooks/18728
project_gutenberg,"Argot and slang :  a new French and English dictionary of the cant words, quaint expressions, slang terms and flash phrases used in the high and low life of old and new Paris",Albert Barrère,https://www.gutenberg.org/ebooks/50354
project_gutenberg,Les misérables Tome V: Jean Valjean (French),Victor Hugo,https://www.gutenberg.org/ebooks/17519
project_gutenberg,Theresa Raquin,Émile Zola,https://www.gutenberg.org/ebooks/6626
project_gutenberg,"Mémoires d'Outre-Tombe, Tome 2 (French)",vicomte de François-René Chateaubriand,https://www.gutenberg.org/ebooks/23654
project_gutenberg,Poems of Paul Verlaine,Paul Verlaine,https://www.gutenberg.org/ebooks/8426
project_gutenberg,Calligrammes: Poèmes de la paix et de la guerre (1913-1916) (French),Guillaume Apollinaire,https://www.gutenberg.org/ebooks/55569
project_gutenberg,Against the Grain,J.-K. Huysmans,https://www.gutenberg.org/ebooks/12341
project_gutenberg,Instigations,Ezra Pound,https://www.gutenberg.org/ebooks/40852
project_gutenberg,"The Heptameron of Margaret, Queen of Navarre",King of Navarre consort of Henry II Queen Marguerite,https://www.gutenberg.org/ebooks/28858
project_gutenberg,"Bel Ami; Or, The History of a Scoundrel: A Novel",Guy de Maupassant,https://www.gutenberg.org/ebooks/3733
project_gutenberg,Beauty and the Beast,Jeanne-Marie Leprince de Beaumont,https://www.gutenberg.org/ebooks/7074
project_gutenberg,A History of French Literature,Edward Dowden,https://www.gutenberg.org/ebooks/24700
project_gutenberg,The Nabob,Alphonse Daudet,https://www.gutenberg.org/ebooks/2077
project_gutenberg,Le roman de la rose - Tome I (French),de Lorris Guillaume and de Meun Jean,https://www.gutenberg.org/ebooks/16816
project_gutenberg,Camille (La Dame aux Camilias),Alexandre Dumas,https://www.gutenberg.org/ebooks/1608
project_gutenberg,The Miser,Molière,https://www.gutenberg.org/ebooks/6923
project_gutenberg,Contes Français (French),,https://www.gutenberg.org/ebooks/12949
project_gutenberg,"Repertory of The Comedie Humaine, Complete, A — Z",Anatole Cerfberr and Jules François Christophe,https://www.gutenberg.org/ebooks/17635
project_gutenberg,Dictionnaire érotique moderne (French),Alfred Delvau,https://www.gutenberg.org/ebooks/45150
project_gutenberg,"Les Misérables, v. 4/5: The Idyll and the Epic",Victor Hugo,https://www.gutenberg.org/ebooks/48734
project_gutenberg,Discours par Maximilien Robespierre — 17 Avril 1792-27 Juillet 1794 (French),Maximilien Robespierre,https://www.gutenberg.org/ebooks/29887
project_gutenberg,"The Memoirs of François René Vicomte de Chateaubriand sometime Ambassador to England, Volume 2 (of 6)",vicomte de François-René Chateaubriand,https://www.gutenberg.org/ebooks/54788
project_gutenberg,"Le parler populaire des Canadiens français (French)",N.-E. Dionne,https://www.gutenberg.org/ebooks/48852
project_gutenberg,Germinal,Émile Zola,https://www.gutenberg.org/ebooks/56528
project_gutenberg,The Princess of Cleves,Madame de La Fayette,https://www.gutenberg.org/ebooks/467
project_gutenberg,"Proverbes sur les femmes, l'amitié, l'amour et le mariage (French)",P.-M. Quitard,https://www.gutenberg.org/ebooks/63380
project_gutenberg,La Chanson de Roland : Translated from the Seventh Edition of Léon Gautier,,https://www.gutenberg.org/ebooks/23819
project_gutenberg,Der Marquis de Sade und seine Zeit. (German),Iwan Bloch,https://www.gutenberg.org/ebooks/68400
project_gutenberg,"A Selection from the Writings of Guy De Maupassant, Vol. I",Guy de Maupassant,https://www.gutenberg.org/ebooks/593
project_gutenberg,Micromegas,Voltaire,https://www.gutenberg.org/ebooks/30123
project_gutenberg,Les misérables Tome II: Cosette (French),Victor Hugo,https://www.gutenberg.org/ebooks/17493
project_gutenberg,Discours de la méthode (French),René Descartes,https://www.gutenberg.org/ebooks/13846
project_gutenberg,L'Oeuvre Poètique de Charles Baudelaire: Les Fleurs du Mal (French),Charles Baudelaire,https://www.gutenberg.org/ebooks/61565
project_gutenberg,"Œuvres complètes - Volume 1 (French)",Paul Verlaine,https://www.gutenberg.org/ebooks/15112
project_gutenberg,Fables de La Fontaine (French),Jean de La Fontaine,https://www.gutenberg.org/ebooks/56327
project_gutenberg,The Dance of Death,Gilles Corrozet and Jean de Vauzelles,https://www.gutenberg.org/ebooks/21790
project_gutenberg,"The Physiology of Marriage, Complete",Honoré de Balzac,https://www.gutenberg.org/ebooks/16205
project_gutenberg,"Poésies complètes, (French)",Arthur Rimbaud,https://www.gutenberg.org/ebooks/29302
project_gutenberg,The Blue Bird: A Fairy Play in Six Acts,Maurice Maeterlinck,https://www.gutenberg.org/ebooks/8606
project_gutenberg,Baudelaire: His Prose and Poetry,Charles Baudelaire,https://www.gutenberg.org/ebooks/47032
project_gutenberg,Gothic Architecture,Édouard Corroyer,https://www.gutenberg.org/ebooks/54701
project_gutenberg,A Short History of French Literature,George Saintsbury,https://www.gutenberg.org/ebooks/33062
project_gutenberg,French Mediaeval Romances from the Lays of Marie de France,active 12th century de France Marie,https://www.gutenberg.org/ebooks/11417
project_gutenberg,"My Memoirs, Vol. I, 1802 to 1821",Alexandre Dumas,https://www.gutenberg.org/ebooks/49678
project_gutenberg,"Gargantua and Pantagruel, Illustrated, Book 1",François Rabelais,https://www.gutenberg.org/ebooks/8166
project_gutenberg,"The Memoirs of François René Vicomte de Chateaubriand sometime Ambassador to England, Volume 4 (of 6)",vicomte de François-René Chateaubriand,https://www.gutenberg.org/ebooks/54879
project_gutenberg,Cyrano de Bergerac: An Heroic Comedy in Five Acts,Edmond Rostand,https://www.gutenberg.org/ebooks/41949
project_gutenberg,"Memoirs of the life, exile, and conversations of the Emperor Napoleon. (Vol. I)",comte de Emmanuel-Auguste-Dieudonné Las Cases,https://www.gutenberg.org/ebooks/53967
project_gutenberg,"My Memoirs, Vol. VI, 1832 to 1833",Alexandre Dumas,https://www.gutenberg.org/ebooks/51105
project_gutenberg,"Lettres de Madame de Sévigné (French)",marquise de Marie de Rabutin-Chantal Sévigné,https://www.gutenberg.org/ebooks/43901
project_gutenberg,L'Assommoir,Émile Zola,https://www.gutenberg.org/ebooks/8600
project_gutenberg,Notre-Dame de Paris (French),Victor Hugo,https://www.gutenberg.org/ebooks/19657
project_gutenberg,The Poems and Prose Poems of Charles Baudelaire,Charles Baudelaire,https://www.gutenberg.org/ebooks/36287
project_gutenberg,The Magic Skin,Honoré de Balzac,https://www.gutenberg.org/ebooks/1307
project_gutenberg,Cameron of Lochiel,Philippe Aubert de Gaspé,https://www.gutenberg.org/ebooks/53154
project_gutenberg,Le Horla (French),Guy de Maupassant,https://www.gutenberg.org/ebooks/10775
project_gutenberg,The Cid,Pierre Corneille,https://www.gutenberg.org/ebooks/14954
project_gutenberg,"Candide, ou l'optimisme (French)",Voltaire,https://www.gutenberg.org/ebooks/4650
project_gutenberg,Clerambault :  Histoire d'une conscience libre pendant la guerre (French),Romain Rolland,https://www.gutenberg.org/ebooks/70956
project_gutenberg,The Memoirs of François René Vicomte de Chateaubriand sometime Ambassador to England. Volume 6 (of 6),vicomte de François-René Chateaubriand,https://www.gutenberg.org/ebooks/55124
project_gutenberg,Eugenie Grandet,Honoré de Balzac,https://www.gutenberg.org/ebooks/1715
project_gutenberg,The Tales of Mother Goose,Charles Perrault,https://www.gutenberg.org/ebooks/17208
project_gutenberg,"My Memoirs, Vol. III, 1826 to 1830",Alexandre Dumas,https://www.gutenberg.org/ebooks/50426
project_gutenberg,An Englishman in Paris: Notes and Recollections,Albert D. Vandam,https://www.gutenberg.org/ebooks/32343
project_gutenberg,"A History of the French Novel, Vol. 1",George Saintsbury,https://www.gutenberg.org/ebooks/26838
project_gutenberg,The Human Comedy: Introductions and Appendix,Honoré de Balzac,https://www.gutenberg.org/ebooks/1968
project_gutenberg,Là-bas,J.-K. Huysmans,https://www.gutenberg.org/ebooks/14323
project_gutenberg,"De l'Amour (French)",Stendhal,https://www.gutenberg.org/ebooks/60882
project_gutenberg,"From the Earth to the Moon; and, Round the Moon",Jules Verne,https://www.gutenberg.org/ebooks/83
project_gutenberg,The black tulip,Alexandre Dumas and Auguste Maquet,https://www.gutenberg.org/ebooks/965
project_gutenberg,"Actes et Paroles, Volume 3 (French)",Victor Hugo,https://www.gutenberg.org/ebooks/8454
project_gutenberg,"Zadig; Or, The Book of Fate",Voltaire,https://www.gutenberg.org/ebooks/18972
project_gutenberg,Amours d'Extrême-Orient (French),Olivier Diraison-Seylor,https://www.gutenberg.org/ebooks/66897
project_gutenberg,Ninety-Three,Victor Hugo,https://www.gutenberg.org/ebooks/49372
project_gutenberg,"The ""Characters"" of Jean de La Bruyère",Jean de La Bruyère,https://www.gutenberg.org/ebooks/46633
project_gutenberg,"Œuvres complètes de François Villon (French)",François Villon,https://www.gutenberg.org/ebooks/12246
project_gutenberg,"Lettres persanes, tome I (French)",baron de Charles de Secondat Montesquieu,https://www.gutenberg.org/ebooks/30268
project_gutenberg,"Sentimental Education; Or, The History of a Young Man. Volume 1",Gustave Flaubert,https://www.gutenberg.org/ebooks/34828
project_gutenberg,Popular Tales (French),Charles Perrault,https://www.gutenberg.org/ebooks/33931
project_gutenberg,Salammbo,Gustave Flaubert,https://www.gutenberg.org/ebooks/1290
project_gutenberg,Mother of Pearl,Anatole France,https://www.gutenberg.org/ebooks/58099
project_gutenberg,"Lives of the most eminent literary and scientific men of France, Vol. 1 (of 2)",Mary Wollstonecraft Shelley,https://www.gutenberg.org/ebooks/65317
project_gutenberg,Cyrano de Bergerac (French),Edmond Rostand,https://www.gutenberg.org/ebooks/1256
project_gutenberg,Le retour de l'exilé: Drame en cinq actes et huit tableaux (French),Louis Honoré Fréchette,https://www.gutenberg.org/ebooks/14751
project_gutenberg,The Song of Roland,,https://www.gutenberg.org/ebooks/391
project_gutenberg,French Lyrics (French),,https://www.gutenberg.org/ebooks/8591
project_gutenberg,International Short Stories: French,,https://www.gutenberg.org/ebooks/10577
project_gutenberg,Geofroy Tory,Auguste Bernard,https://www.gutenberg.org/ebooks/60542
project_gutenberg,Constantinople (French),Théophile Gautier,https://www.gutenberg.org/ebooks/71059
project_gutenberg,The Rush for the Spoil (La Curée): A Realistic Novel,Émile Zola,https://www.gutenberg.org/ebooks/56590
project_gutenberg,Juliette Drouet's Love-Letters to Victor Hugo,Louis Guimbaud and Juliette Drouet,https://www.gutenberg.org/ebooks/44034
project_gutenberg,Colonel Chabert,Honoré de Balzac,https://www.gutenberg.org/ebooks/1954
project_gutenberg,La Légende des Siècles (French),Victor Hugo,https://www.gutenberg.org/ebooks/12137
project_gutenberg,"Les Misérables, v. 5/5: Jean Valjean",Victor Hugo,https://www.gutenberg.org/ebooks/48735
project_gutenberg,The Symbolist Movement in Literature,Arthur Symons,https://www.gutenberg.org/ebooks/53849
project_gutenberg,"Les Misérables, v. 1/5: Fantine",Victor Hugo,https://www.gutenberg.org/ebooks/48731
project_gutenberg,Cousin Pons,Honoré de Balzac,https://www.gutenberg.org/ebooks/1856
project_gutenberg,"Les Misérables, v. 3/5: Marius",Victor Hugo,https://www.gutenberg.org/ebooks/48733
project_gutenberg,Sons of the Soil,Honoré de Balzac,https://www.gutenberg.org/ebooks/1417
project_gutenberg,La Comédie humaine - Volume 02 (French),Honoré de Balzac,https://www.gutenberg.org/ebooks/43851
project_gutenberg,"My Memoirs, Vol. V, 1831 to 1832",Alexandre Dumas,https://www.gutenberg.org/ebooks/50768
project_gutenberg,A Simple Soul,Gustave Flaubert,https://www.gutenberg.org/ebooks/1253
project_gutenberg,Travels with a donkey in the Cevennes,Robert Louis Stevenson,https://www.gutenberg.org/ebooks/535
project_gutenberg,His Masterpiece,Émile Zola,https://www.gutenberg.org/ebooks/15900
project_gutenberg,"Histoire amoureuse des Gaules; suivie des Romans historico-satiriques du XVIIe siècle, Tome I (French)",comte de Roger de Rabutin Bussy,https://www.gutenberg.org/ebooks/29049
project_gutenberg,"Œuvres complètes de Gustave Flaubert, tome 1 (of 8): Madame Bovary (French)",Gustave Flaubert,https://www.gutenberg.org/ebooks/48359
project_gutenberg,Main Currents in Nineteenth Century Literature - 5. The Romantic School in France,Georg Brandes,https://www.gutenberg.org/ebooks/47950
project_gutenberg,Sarrasine,Honoré de Balzac,https://www.gutenberg.org/ebooks/1826
project_gutenberg,Œuvres complètes de Guy de Maupassant - volume 11 (French),Guy de Maupassant,https://www.gutenberg.org/ebooks/56374
project_gutenberg,Dictionnaire d'argot fin-de-siècle (French),Charles Virmaître,https://www.gutenberg.org/ebooks/57656
project_gutenberg,L'homme Qui Rit (French),Victor Hugo,https://www.gutenberg.org/ebooks/5423
project_gutenberg,Memoirs of the Courts of Louis XV and XVI. — Complete,Mme. Du Hausset and princesse de Marie Thérèse Louise de Savoie-Carignan Lamballe,https://www.gutenberg.org/ebooks/3883
project_gutenberg,The Unknown Masterpiece,Honoré de Balzac,https://www.gutenberg.org/ebooks/23060
project_gutenberg,"My Memoirs, Vol. II, 1822 to 1825",Alexandre Dumas,https://www.gutenberg.org/ebooks/50113
project_gutenberg,Le Petit Chose (Histoire d'un Enfant),Alphonse Daudet,https://www.gutenberg.org/ebooks/27737
project_gutenberg,Essays of Michel de Montaigne — Volume 13,Michel de Montaigne,https://www.gutenberg.org/ebooks/3593
project_gutenberg,The Fat and the Thin,Émile Zola,https://www.gutenberg.org/ebooks/5744
project_gutenberg,The Abbess Of Vlaye,Stanley John Weyman,https://www.gutenberg.org/ebooks/38910
project_gutenberg,Dictionnaire de la langue verte (French),Alfred Delvau,https://www.gutenberg.org/ebooks/54482
project_gutenberg,Paris as It Was and as It Is,Francis William Blagdon,https://www.gutenberg.org/ebooks/8998
project_gutenberg,The Revolt of the Angels,Anatole France,https://www.gutenberg.org/ebooks/32596
project_gutenberg,"Émile Zola, Novelist and Reformer: An Account of His Life & Work",Ernest Alfred Vizetelly,https://www.gutenberg.org/ebooks/57546
project_gutenberg,A Zola Dictionary; the Characters of the Rougon-Macquart Novels of Emile Zola;,J. G Patterson,https://www.gutenberg.org/ebooks/5103
project_gutenberg,"Madame Bovary: A Tale of Provincial Life, Vol. 1 (of 2)",Gustave Flaubert,https://www.gutenberg.org/ebooks/27575
project_gutenberg,Röda rummet: Skildringar ur artist- och författarlivet (Swedish),August Strindberg,https://www.gutenberg.org/ebooks/57052
project_gutenberg,"Mémoires d'Outre-Tombe, Tome 1 (French)",vicomte de François-René Chateaubriand,https://www.gutenberg.org/ebooks/18864
project_gutenberg,"My Memoirs, Vol. IV, 1830 to 1831",Alexandre Dumas,https://www.gutenberg.org/ebooks/50630
project_gutenberg,Pierre and Jean,Guy de Maupassant,https://www.gutenberg.org/ebooks/3804
project_gutenberg,Clarimonde,Théophile Gautier,https://www.gutenberg.org/ebooks/22661
project_gutenberg,Original Short Stories — Volume 01,Guy de Maupassant,https://www.gutenberg.org/ebooks/3077
project_gutenberg,Index of the Project Gutenberg Works of Michel De Montaigne,Michel de Montaigne,https://www.gutenberg.org/ebooks/60014
project_gutenberg,Cousin Betty,Honoré de Balzac,https://www.gutenberg.org/ebooks/1749
project_gutenberg,Droll Stories — Complete,Honoré de Balzac,https://www.gutenberg.org/ebooks/13260
project_gutenberg,"Contes populaires de Lorraine, comparés avec les contes des autres provinces de France et des pays étrangers, volume 2 (of 2) (French)",Emmanuel Cosquin,https://www.gutenberg.org/ebooks/50838
project_gutenberg,Dictionnaire raisonné de l'architecture française du XIe au XVIe siècle - Tome 5 - (D - E- F) (French),Eugène-Emmanuel Viollet-le-Duc,https://www.gutenberg.org/ebooks/30785
project_gutenberg,A Mummer's Tale,Anatole France,https://www.gutenberg.org/ebooks/18545
project_gutenberg,"The Hero of the People: A Historical Romance of Love, Liberty and Loyalty",Alexandre Dumas,https://www.gutenberg.org/ebooks/42681
project_gutenberg,The Women of the French Salons,Amelia Gere Mason,https://www.gutenberg.org/ebooks/2528
project_gutenberg,The Law,Frédéric Bastiat,https://www.gutenberg.org/ebooks/44800
project_gutenberg,La dame aux camélias (French),Alexandre Dumas,https://www.gutenberg.org/ebooks/2419
project_gutenberg,Old-Time Stories,Charles Perrault,https://www.gutenberg.org/ebooks/31431
project_gutenberg,Napoleon the Little,Victor Hugo,https://www.gutenberg.org/ebooks/20580
project_gutenberg,Arsène Lupin,Maurice Leblanc,https://www.gutenberg.org/ebooks/4014
project_gutenberg,"Journal des Goncourt (Troisième série, troisième volume) (French)",Edmond de Goncourt and Jules de Goncourt,https://www.gutenberg.org/ebooks/18055
project_gutenberg,"Les contemplations: Aujourd'hui, 1843-1856 (French)",Victor Hugo,https://www.gutenberg.org/ebooks/29844
project_gutenberg,Urbain Grandier,Alexandre Dumas,https://www.gutenberg.org/ebooks/2746
project_gutenberg,The Flourishing of Romance and the Rise of Allegory,George Saintsbury,https://www.gutenberg.org/ebooks/21600
project_gutenberg,Memoirs of the Court of Louis XIV. and of the Regency — Complete,duchesse d' Charlotte-Elisabeth Orléans,https://www.gutenberg.org/ebooks/3859
project_gutenberg,Old French Fairy Tales,comtesse de Sophie Ségur,https://www.gutenberg.org/ebooks/30129
project_gutenberg,"Les Bijoux Indiscrets, or, The Indiscreet Toys",Denis Diderot,https://www.gutenberg.org/ebooks/54672
project_gutenberg,Frau Bovary (German),Gustave Flaubert,https://www.gutenberg.org/ebooks/15711
